,sofifa_id,short_name,preferred_foot,overall,player_positions,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
9564,247667,Kim Tae Hwan,Right,66,"RWB, RM",3,3,Medium/Medium,Normal (170-185),76.0,39.0,52.0,59.0,63.0,73.0,56,30,61,62,33,54,53,30,46,58,77,75,75,65,68,55,75,77,76,40,62,64,53,41,34,57,63,64,62,15,12,8,12,10,
9565,247696,A. Barman,Left,66,CDM,3,2,Medium/Medium,Normal (170-185),61.0,47.0,59.0,61.0,64.0,73.0,51,37,58,65,42,59,48,37,64,63,59,62,60,60,71,66,61,78,73,55,69,65,43,61,41,60,64,65,64,8,14,10,10,13,
9566,247882,R. Cordano,Right,66,GK,3,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,13,5,11,21,7,14,11,12,17,11,24,33,38,45,47,49,78,22,45,8,25,8,4,32,11,37,9,12,12,69,67,65,65,70,28.0
9567,248002,A. Miron,Right,66,CB,3,2,Low/High,Stocky (185+),50.0,38.0,48.0,51.0,65.0,76.0,39,32,67,62,34,48,41,38,54,53,51,50,54,66,50,48,72,71,82,43,68,64,36,33,47,52,66,66,63,12,10,9,5,14,
9568,248005,A. Pițian,Right,66,CB,2,2,Medium/Medium,Normal (185+),58.0,47.0,52.0,50.0,64.0,80.0,46,43,63,60,50,46,47,42,48,53,61,55,52,55,52,59,88,72,89,45,67,63,43,52,44,53,66,65,62,6,14,9,8,15,
9569,248017,C. Golofca,Right,66,"RW, RM",3,3,Medium/Medium,Lean (170-),89.0,60.0,61.0,67.0,51.0,61.0,59,58,43,62,58,63,70,44,63,65,90,89,89,60,88,68,60,75,56,61,56,53,58,61,53,64,53,51,48,9,10,13,10,9,
9570,248049,C. Petrila,Right,66,"RW, ST",4,2,Medium/Medium,Normal (170-185),81.0,58.0,64.0,67.0,34.0,52.0,66,60,36,61,38,67,58,66,69,63,82,80,79,60,75,58,56,53,50,60,55,32,60,64,46,58,36,33,32,5,9,8,6,14,
9571,248110,P. Iacob,Left,66,"CB, CM",2,2,High/Medium,Normal (185+),67.0,49.0,58.0,63.0,66.0,72.0,46,45,59,66,37,61,48,43,59,62,65,69,70,67,70,53,74,80,71,52,66,67,52,59,56,62,67,65,66,8,7,11,8,6,
9572,248111,A. Artean,Right,66,"CDM, CM",3,2,Medium/High,Normal (185+),69.0,62.0,59.0,61.0,64.0,78.0,50,53,64,65,53,59,53,55,64,59,68,69,66,63,74,74,77,76,79,70,76,64,62,58,69,65,64,65,65,10,8,15,11,6,
9573,248230,J. Carls,Left,66,LB,3,2,Medium/Medium,Lean (170-185),84.0,56.0,56.0,66.0,57.0,59.0,59,55,54,60,34,66,42,46,62,64,85,84,74,62,74,63,57,78,49,58,62,52,58,45,50,59,54,62,62,15,5,8,7,6,
9574,248259,S. Cabrera,Left,66,LB,3,2,Medium/Medium,Lean (170-185),71.0,38.0,58.0,63.0,61.0,62.0,67,37,56,62,33,61,52,56,51,63,73,69,75,58,67,47,59,78,56,28,56,66,62,47,41,55,62,58,61,7,10,11,12,8,
9575,248575,D. Kother,Right,66,LW,3,2,Medium/Medium,Lean (170-185),76.0,60.0,54.0,70.0,21.0,49.0,64,64,46,59,54,72,45,37,42,69,78,74,77,63,66,58,71,58,48,55,33,19,60,49,49,53,21,16,18,9,9,11,10,8,
9576,248603,L. Mbe Soh,Right,66,CB,2,2,Low/High,Normal (185+),61.0,29.0,49.0,48.0,66.0,70.0,49,25,70,63,33,39,34,29,48,60,62,60,38,63,54,39,71,63,75,22,64,65,30,32,46,61,65,66,66,9,8,6,6,10,
9577,248744,Y. Hasegawa,Left,66,"CM, CDM",4,2,Medium/Medium,Normal (170-185),54.0,46.0,65.0,64.0,60.0,69.0,57,38,45,70,31,64,42,63,75,69,61,48,57,61,64,56,68,68,73,59,60,64,48,65,40,57,60,62,57,5,13,12,6,14,
9578,248780,J. Chougrani,Left,66,"CB, LWB, LM",2,2,Medium/Medium,Normal (185+),79.0,28.0,53.0,57.0,65.0,73.0,63,26,68,64,28,53,27,27,54,63,74,83,60,57,58,40,91,75,76,21,58,61,28,34,30,55,64,67,63,8,10,14,9,8,
9579,248805,Sergio Camello,Right,66,ST,3,3,Medium/Medium,Lean (170-185),68.0,66.0,52.0,67.0,24.0,43.0,37,68,63,63,64,68,58,48,42,68,67,69,58,66,70,63,65,43,48,64,27,21,69,54,59,63,24,18,13,13,8,13,11,11,
9580,248833,Zé Uilton,Right,66,"RW, LW",3,2,Medium/Medium,Normal (170-185),74.0,58.0,59.0,69.0,27.0,49.0,64,64,38,64,54,69,64,35,45,68,76,73,78,65,75,53,59,66,44,53,39,17,62,58,52,54,16,39,36,9,7,8,7,6,
9581,248869,H. Fernández,Left,66,LM,2,3,High/Medium,Normal (170-185),76.0,59.0,63.0,65.0,43.0,55.0,65,65,40,70,39,70,48,44,61,61,75,76,70,51,64,60,56,70,51,50,48,50,60,60,48,54,40,40,49,11,8,8,9,13,
9582,248873,F. Cardozo,Right,66,RM,3,4,Medium/Medium,Normal (170-185),72.0,53.0,58.0,69.0,26.0,59.0,67,51,30,61,40,67,46,41,43,69,74,70,82,69,83,73,39,71,58,38,52,20,67,60,55,53,28,27,22,7,7,5,8,13,
9583,250766,K. Imeri,Right,66,"LW, CAM, CM",3,3,Medium/Medium,Normal (170-185),71.0,65.0,64.0,69.0,56.0,65.0,58,65,59,66,54,69,67,65,64,68,70,71,82,55,81,71,70,67,63,65,65,56,63,66,60,53,53,59,57,13,11,11,13,12,
9584,250779,M. Svoboda,Right,66,"CDM, CB, CM",2,2,Medium/Medium,Normal (185+),58.0,41.0,53.0,58.0,65.0,77.0,40,36,62,64,33,60,29,26,60,64,52,62,40,60,31,59,52,68,86,38,70,64,45,55,36,62,65,66,62,5,9,6,14,11,
9585,250810,M. Ekpiteta,Right,66,CB,1,2,Medium/Medium,Lean (185+),69.0,28.0,46.0,51.0,65.0,74.0,39,24,63,54,27,49,35,31,47,55,70,68,44,61,49,39,68,65,82,23,66,63,36,43,36,54,66,67,63,7,10,8,7,6,
9586,250813,L. Greiml,Right,66,CB,2,2,Low/Medium,Lean (185+),57.0,30.0,48.0,46.0,66.0,71.0,25,23,67,61,23,31,31,23,58,51,54,59,67,65,65,42,72,71,71,28,69,63,48,49,41,66,64,70,68,13,13,5,9,8,
9587,250847,S. Sonnenberg,Right,66,CB,3,2,Medium/Medium,Lean (185+),62.0,28.0,41.0,49.0,66.0,75.0,28,24,68,55,25,44,27,24,58,54,60,64,54,58,34,44,62,69,83,18,67,62,28,26,33,65,64,69,64,15,9,12,7,8,
9588,250909,J. Marx,Right,66,"RB, RM",4,2,High/Medium,Lean (170-185),90.0,38.0,52.0,64.0,55.0,56.0,64,30,39,58,36,62,49,33,44,59,91,90,87,58,86,47,60,86,41,46,55,59,41,39,35,56,54,58,61,13,13,8,5,7,
9589,250917,J. Gaari,Right,66,RB,3,2,Medium/Medium,Normal (170-185),75.0,40.0,52.0,63.0,62.0,71.0,57,28,56,65,32,64,35,35,41,61,74,76,66,56,66,57,81,72,74,50,60,65,53,41,40,56,60,62,63,8,13,12,13,11,
9590,250941,D. Köhn,Left,66,LB,3,2,High/Medium,Normal (170-185),82.0,46.0,65.0,68.0,57.0,67.0,68,40,58,61,38,69,70,64,68,69,79,84,74,63,69,56,79,74,65,53,62,55,48,64,41,53,53,61,61,9,14,7,9,13,
9591,250953,J. Holúbek,Left,66,LB,2,2,High/Medium,Normal (170-185),73.0,25.0,51.0,61.0,62.0,64.0,62,20,50,55,28,62,47,32,52,63,73,73,61,58,60,24,74,73,67,25,45,63,47,38,39,47,61,66,63,6,11,12,12,12,
9592,251025,Larrazabal,Right,66,"RM, RB, RWB",3,4,Medium/Medium,Normal (170-185),78.0,61.0,61.0,66.0,48.0,68.0,70,59,47,63,65,64,68,33,55,62,80,77,81,58,80,69,69,77,73,60,42,46,60,60,45,65,44,53,47,7,9,9,14,9,
9593,251036,M. Aioani,Right,66,GK,2,1,Medium/Medium,Normal (185+),0.0,0.0,0.0,0.0,0.0,0.0,13,8,14,25,8,6,14,12,25,14,25,23,37,64,37,47,55,33,48,7,22,14,4,44,15,23,12,13,13,67,62,62,66,68,24.0
9594,251052,C. Neguț,Right,66,RM,4,3,Medium/Medium,Normal (170-185),80.0,57.0,62.0,67.0,30.0,63.0,64,57,47,62,54,66,58,65,62,65,80,80,82,52,87,65,68,78,59,48,54,28,57,60,63,53,32,24,33,12,13,10,10,13,
9595,251089,M. Domański,Right,66,"CAM, CM",3,3,High/High,Lean (170-),77.0,66.0,63.0,66.0,56.0,68.0,66,65,68,64,52,62,63,55,60,63,78,76,83,64,85,68,55,94,58,68,65,49,68,64,61,59,67,51,44,14,6,12,10,10,
9596,251152,M. Miers,Left,66,CB,2,2,High/Medium,Normal (185+),55.0,34.0,42.0,44.0,69.0,63.0,39,28,70,52,33,36,29,30,40,48,53,57,52,55,52,49,75,53,69,27,59,58,46,35,43,58,66,76,74,6,10,9,7,11,
9597,251195,B. Sam,Left,66,"LB, CB, CDM",3,2,Medium/Medium,Lean (170-185),75.0,30.0,54.0,62.0,63.0,60.0,59,30,51,57,31,61,41,33,52,65,77,74,54,60,71,28,61,67,60,25,52,63,46,52,40,53,62,68,67,13,15,9,11,12,
9598,251212,J. Bay,Left,66,"LB, LWB",3,3,Medium/Medium,Normal (170-185),73.0,47.0,54.0,65.0,62.0,70.0,68,40,51,58,33,66,42,38,45,61,74,72,67,65,69,64,54,72,69,45,74,60,59,47,47,64,62,65,63,11,5,12,14,11,
9599,251240,M. Balda,Right,66,"CAM, LM, RM",2,2,Medium/Medium,Normal (170-185),72.0,63.0,62.0,65.0,54.0,49.0,51,59,63,66,59,64,58,44,64,64,72,72,70,67,75,72,47,63,47,65,35,63,66,69,59,55,46,59,37,9,6,5,7,9,
9600,251335,W. Coulibaly,Right,66,"RB, RWB",3,2,Medium/Medium,Normal (185+),71.0,35.0,54.0,60.0,62.0,77.0,60,23,64,60,24,60,49,32,51,60,70,72,68,59,50,59,77,77,85,38,59,59,48,47,41,54,59,65,64,6,8,12,13,6,
9601,251364,T. Huk,Right,66,CB,2,2,Low/Medium,Normal (170-185),63.0,29.0,47.0,44.0,66.0,67.0,35,23,63,62,31,35,31,30,55,49,60,65,45,64,62,50,81,58,74,22,59,66,26,35,37,62,66,67,65,7,6,5,5,8,
9602,251373,K. Klefisch,Right,66,"CDM, CM",2,2,Medium/Medium,Normal (185+),67.0,52.0,55.0,62.0,64.0,75.0,48,48,62,66,57,59,40,37,59,64,67,67,66,65,65,63,69,74,76,48,75,61,56,47,41,60,64,67,67,14,9,14,14,10,
9603,251436,Tiago Dantas,Right,66,"CM, CAM",3,3,High/Medium,Lean (170-),70.0,53.0,69.0,73.0,42.0,42.0,63,54,50,72,51,71,69,61,68,71,73,67,84,72,93,61,59,63,31,39,40,45,65,72,64,69,40,40,39,9,15,6,8,6,
9604,251464,I. Van der Brempt,Right,66,"RB, RM",3,3,High/Medium,Lean (185+),74.0,52.0,57.0,64.0,60.0,67.0,62,55,52,64,26,66,36,38,59,64,67,79,64,59,55,60,62,69,69,45,61,59,57,47,43,54,57,66,64,5,14,10,9,14,
9605,251595,N. Dyhr,Left,66,"LB, LWB",3,2,Medium/Medium,Normal (170-185),78.0,52.0,60.0,65.0,60.0,64.0,64,52,52,65,45,63,55,45,60,65,76,80,75,60,77,57,65,74,62,47,58,62,60,54,42,60,58,63,60,13,13,11,8,11,
9606,251611,G. Fernández,Right,66,ST,2,2,Medium/Low,Normal (185+),77.0,63.0,57.0,61.0,47.0,80.0,55,63,76,61,61,61,35,35,60,60,71,81,66,63,58,64,74,66,88,60,81,60,64,63,66,62,40,40,35,12,10,14,8,5,
9607,251800,U. Akyol,Right,66,"CM, CDM",2,2,Medium/Medium,Normal (170-185),67.0,49.0,63.0,67.0,66.0,69.0,51,46,57,75,36,66,44,46,71,70,64,70,63,61,70,55,67,68,70,50,68,64,52,58,53,64,66,70,64,8,6,9,5,7,
9608,251829,R. Hendriks,Left,66,"CB, LB",4,2,Medium/High,Lean (185+),70.0,33.0,54.0,57.0,66.0,66.0,46,29,64,65,32,52,31,34,63,62,69,71,65,57,59,47,70,63,70,28,58,65,34,47,42,60,65,68,71,12,13,12,6,13,
9609,251868,Berto,Left,66,"LM, ST",3,3,High/Medium,Normal (170-185),84.0,65.0,60.0,66.0,35.0,50.0,64,69,27,64,63,66,58,63,56,63,82,86,82,56,81,63,51,57,46,58,52,34,63,52,65,50,35,38,31,7,8,5,6,13,
9610,251923,A. Gómez,Left,66,"CAM, RM, CM",2,3,Medium/Medium,Stocky (170-),63.0,62.0,63.0,67.0,46.0,50.0,52,60,38,69,37,68,48,75,58,70,62,64,63,61,66,65,56,37,61,70,36,50,61,67,70,53,33,59,44,7,6,13,14,6,
9611,252015,S. Tanaka,Right,66,CB,3,2,Medium/Medium,Lean (170-185),56.0,39.0,57.0,57.0,66.0,68.0,56,33,66,68,25,51,38,30,68,66,52,60,56,63,63,56,57,74,66,46,68,68,23,43,31,56,65,66,66,9,11,11,5,9,
9612,252025,K. Koindredi,Left,66,CM,3,3,Medium/Low,Normal (170-185),66.0,67.0,67.0,67.0,45.0,65.0,59,58,55,72,61,67,61,70,66,68,68,65,65,65,56,78,64,61,70,80,57,49,62,70,58,70,39,43,48,12,9,14,6,10,
9613,252088,Saúl Crespo,Right,66,"CDM, CM",3,2,Low/Medium,Lean (185+),61.0,52.0,61.0,61.0,63.0,72.0,50,52,68,66,48,61,54,52,65,64,61,61,59,64,53,56,66,65,77,49,72,61,55,63,56,57,62,63,63,10,11,8,10,8,
9614,252114,B. Rollheiser,Left,66,"RW, RM",2,3,Medium/Medium,Normal (170-185),78.0,62.0,60.0,71.0,32.0,50.0,62,60,47,61,60,72,59,50,58,68,80,77,77,54,78,67,61,65,39,61,55,22,63,60,59,69,35,33,29,5,7,14,12,7,
9615,252200,Diogo Sousa,Right,66,GK,2,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,10,5,13,25,7,9,12,8,23,17,28,40,32,65,24,45,36,26,69,8,19,10,9,51,17,26,9,13,13,67,64,60,65,66,33.0
9616,252324,Riquelme,Right,66,"RM, LM",3,3,Medium/Medium,Normal (170-185),76.0,62.0,57.0,69.0,40.0,53.0,49,65,49,63,61,69,49,44,55,68,76,76,77,64,79,58,55,57,48,61,58,41,66,63,55,62,37,39,38,9,10,8,9,12,
9617,252368,M. Aničić,Left,66,CB,3,2,Medium/Medium,Normal (185+),51.0,33.0,45.0,40.0,67.0,71.0,26,26,70,58,30,32,56,34,64,41,55,48,43,66,39,60,71,61,85,21,50,61,23,29,44,66,66,71,68,10,10,13,7,9,
9618,252407,Jota Gonçalves,Right,66,CB,3,2,High/Low,Normal (185+),58.0,31.0,33.0,49.0,68.0,66.0,28,26,61,43,30,40,26,29,28,58,61,55,51,66,57,47,71,61,67,25,69,69,27,28,40,47,68,70,69,13,5,14,7,5,
9619,252436,I. Jack,Right,66,"CDM, CM",2,2,Medium/Medium,Lean (185+),55.0,45.0,58.0,61.0,63.0,71.0,49,39,54,64,46,56,57,46,60,65,54,55,68,62,67,55,71,76,71,48,66,67,53,59,44,67,63,64,62,13,7,7,11,15,
9620,252454,H. Ortega,Right,66,CB,3,2,Medium/High,Lean (185+),53.0,32.0,42.0,46.0,67.0,70.0,27,29,72,55,29,46,26,26,50,51,51,54,31,54,38,40,83,62,70,21,75,70,42,37,55,52,62,70,63,8,15,5,11,15,
9621,252461,A. Atouchi,Right,66,CB,4,2,Medium/Medium,Lean (185+),59.0,37.0,40.0,40.0,69.0,71.0,30,37,67,51,27,30,28,29,46,40,57,60,50,67,58,41,78,71,75,33,58,68,39,34,36,55,69,70,66,8,8,13,11,7,
9622,252463,M. Taabouni,Right,66,"CAM, LW",3,4,Medium/Low,Lean (170-),76.0,55.0,62.0,72.0,43.0,51.0,50,54,43,66,53,71,61,55,61,70,78,74,81,65,78,59,58,58,48,53,50,26,55,71,55,67,42,50,56,12,6,6,12,12,
9623,252483,A. Doughty,Left,66,"LWB, LB",3,2,High/Medium,Lean (170-185),82.0,46.0,59.0,62.0,56.0,57.0,64,45,46,64,31,65,52,31,58,61,83,82,64,61,47,50,75,72,50,47,49,60,53,55,40,55,53,59,55,15,10,11,11,5,
9624,252512,A. Rouault,Right,66,CB,3,2,Medium/High,Lean (185+),64.0,30.0,48.0,47.0,65.0,69.0,31,25,64,66,28,36,31,35,59,58,66,63,54,58,53,44,81,62,75,24,62,63,24,33,42,50,64,67,66,6,15,13,14,8,
9625,252802,W. Singo,Right,66,"RWB, RB, RM",2,2,Medium/Low,Lean (185+),77.0,40.0,57.0,67.0,62.0,59.0,67,38,63,60,44,72,55,40,55,67,72,81,67,60,54,43,64,51,65,34,54,61,50,50,46,46,52,70,68,11,6,7,13,7,
9626,252999,V. Zagaritis,Left,66,"LB, LM",2,2,High/Medium,Normal (170-185),76.0,42.0,51.0,63.0,63.0,61.0,58,33,55,55,41,64,56,34,53,60,76,76,69,63,70,60,57,70,58,45,59,60,54,37,37,60,63,66,65,13,9,9,10,13,
9627,253167,Félix Correia,Right,66,"RW, LW",3,4,High/Medium,Normal (170-185),82.0,58.0,57.0,73.0,32.0,53.0,60,58,41,57,56,74,64,49,52,68,84,80,82,64,78,64,57,52,56,55,48,24,57,60,57,70,28,38,32,10,9,13,10,6,
9628,253225,A. Tapsoba,Right,66,"RW, ST",3,3,Medium/Medium,Lean (170-185),83.0,66.0,51.0,70.0,22.0,54.0,50,67,54,63,59,70,38,39,40,72,84,83,81,51,73,69,83,57,55,66,38,23,58,46,64,57,15,18,19,8,6,7,12,7,
9629,253237,A. Cougo,Left,66,"LB, LWB, LM",2,3,High/Medium,Lean (170-185),79.0,52.0,59.0,60.0,57.0,69.0,61,58,55,65,37,57,54,53,62,58,78,80,76,63,65,42,68,81,63,49,69,56,66,48,44,49,57,57,62,7,8,10,9,9,
9630,253250,R. Redes,Right,66,"RW, LW",3,4,High/Low,Normal (170-185),79.0,62.0,63.0,68.0,45.0,62.0,60,66,33,65,45,72,63,66,60,62,78,79,73,60,64,57,58,68,72,60,29,35,62,64,72,66,56,47,39,10,8,9,14,8,
9631,253254,F. Franco,Right,66,RB,3,2,Medium/High,Normal (170-185),76.0,41.0,62.0,61.0,62.0,70.0,59,28,63,66,49,61,58,49,66,60,75,76,68,55,66,50,75,70,71,53,65,61,59,58,38,61,60,62,64,14,13,8,7,8,
9632,253256,N. Acevedo,Right,66,CDM,3,3,Medium/High,Lean (170-185),77.0,55.0,59.0,65.0,65.0,64.0,48,57,62,61,56,65,56,36,65,63,75,78,76,65,67,52,56,70,58,56,72,69,60,69,45,52,67,63,64,9,10,11,13,14,
9633,253295,J. Trasante,Right,66,"CM, CDM",2,2,Medium/High,Normal (170-185),64.0,57.0,57.0,64.0,62.0,72.0,46,52,46,64,38,63,49,41,58,64,71,58,61,81,76,70,64,87,66,61,71,70,60,61,46,59,53,71,65,11,13,8,9,13,
9634,253364,J. Chalá,Right,66,"RW, RM",3,3,Medium/Medium,Normal (170-185),80.0,60.0,60.0,67.0,33.0,63.0,65,62,48,63,42,70,58,57,52,62,79,81,77,52,75,56,78,52,75,64,44,25,65,58,49,55,30,35,33,6,7,14,12,15,
9635,253399,O. Edvardsen,Left,66,"RW, ST, LW",4,3,High/High,Normal (170-185),90.0,60.0,55.0,69.0,46.0,75.0,55,64,54,56,55,67,60,44,51,65,92,88,87,60,88,59,92,79,70,55,80,50,65,56,50,63,36,48,50,12,6,6,9,12,
9636,253490,D. Yongwa,Left,66,LB,3,2,High/Medium,Lean (170-185),83.0,40.0,59.0,64.0,58.0,64.0,63,41,44,64,39,63,42,37,55,60,80,86,84,55,82,35,53,77,64,40,52,57,55,57,41,55,54,64,67,7,11,12,14,13,
9637,253547,E. Pérez,Left,66,"RM, RW",2,2,Medium/Low,Normal (170-185),77.0,54.0,60.0,67.0,46.0,65.0,60,60,48,60,41,70,46,40,58,60,77,77,75,61,74,45,75,71,69,53,43,59,62,72,49,71,51,34,36,16,14,15,12,14,
9638,253565,D. Febles,Left,66,"ST, RM",3,3,Medium/Low,Normal (170-185),71.0,63.0,47.0,59.0,33.0,67.0,41,65,68,56,59,61,36,32,36,59,76,67,48,69,50,58,67,57,76,66,56,38,72,51,41,70,28,25,22,8,11,12,13,9,
9639,253617,M. Villarroel,Left,66,"CM, CDM",3,2,High/Medium,Lean (170-185),64.0,54.0,63.0,64.0,56.0,67.0,45,50,48,72,17,65,48,49,70,61,67,61,62,60,68,59,72,81,60,63,68,60,65,65,55,72,51,63,51,12,9,9,8,7,
9640,253629,R. Solís,Right,66,GK,2,1,Medium/Medium,Lean (185+),0.0,0.0,0.0,0.0,0.0,0.0,16,14,15,21,13,13,14,14,20,19,41,38,39,60,47,45,59,30,59,13,23,13,11,35,18,47,14,15,14,66,69,60,64,65,40.0
9641,253630,E. Franco,Left,66,GK,2,1,Medium/Medium,Lean (170-185),0.0,0.0,0.0,0.0,0.0,0.0,19,14,16,29,13,17,15,18,21,23,38,35,52,57,42,47,53,31,64,17,39,14,10,39,17,36,11,19,13,64,67,63,68,66,37.0
9642,253644,J. Reyes,Left,66,"LB, LM",2,2,Medium/Low,Normal (170-185),71.0,32.0,56.0,58.0,61.0,59.0,69,30,57,62,37,51,45,36,59,70,70,71,68,54,47,33,50,75,59,29,40,60,42,38,38,50,58,64,62,12,13,12,12,11,
9643,253786,B. Velarde,Right,66,CB,2,2,Low/High,Normal (170-185),53.0,28.0,44.0,46.0,65.0,71.0,28,23,69,67,24,34,24,30,33,63,44,60,37,61,42,41,74,73,75,24,59,66,26,34,37,53,63,64,65,12,13,13,7,13,
9644,253796,A. Ferro,Right,66,CB,3,2,Medium/High,Normal (170-185),65.0,38.0,55.0,60.0,67.0,69.0,48,31,66,65,38,58,34,28,63,62,67,63,65,63,55,55,72,66,71,39,65,65,32,51,35,65,68,68,64,10,8,14,8,6,
9645,253807,G. Castillo,Right,66,CB,2,2,Medium/Medium,Normal (170-185),61.0,42.0,46.0,48.0,68.0,66.0,45,43,62,56,43,31,31,27,46,65,59,63,58,61,56,45,66,59,72,39,59,71,32,39,37,57,70,68,65,8,15,7,14,9,
9646,253825,J. Barco,Right,66,"CM, CDM",3,2,Medium/High,Normal (170-185),54.0,59.0,69.0,62.0,65.0,70.0,68,50,57,70,58,59,74,72,64,65,59,49,59,62,68,66,59,70,74,67,65,70,62,70,69,76,71,60,55,7,8,13,8,14,
9647,253879,L. Bolívar,Right,66,"RB, LB",3,3,Medium/High,Normal (170-),66.0,50.0,61.0,65.0,63.0,68.0,62,48,61,61,31,69,46,55,65,61,68,65,61,65,66,45,71,76,66,60,61,62,58,62,66,55,63,63,62,13,11,15,12,6,
9648,253895,R. Hernández,Right,66,RM,3,3,Medium/Low,Normal (170-),71.0,63.0,61.0,68.0,41.0,63.0,65,65,39,59,36,69,70,73,57,72,73,70,66,49,79,70,62,72,64,57,49,44,58,59,70,46,39,43,38,12,9,15,14,10,
9649,253903,J. Mancín,Right,66,"RW, LW, LM",2,4,High/Medium,Normal (170-),68.0,62.0,68.0,68.0,52.0,73.0,70,60,49,72,61,67,65,67,62,69,68,68,74,60,61,68,56,80,73,58,66,51,65,62,66,64,50,55,51,7,14,9,9,14,
9650,253915,A. Osorio,Right,66,ST,2,2,High/Low,Normal (170-185),56.0,67.0,57.0,58.0,31.0,63.0,58,70,79,58,67,58,60,64,48,55,54,58,63,60,43,70,82,50,71,58,56,29,74,60,60,69,28,25,18,14,5,12,8,5,
9651,254055,L. Ayala,Left,66,"LB, LM",3,2,Medium/Medium,Normal (170-),74.0,55.0,61.0,65.0,62.0,69.0,65,50,57,63,56,64,68,50,56,64,75,74,71,64,72,64,72,70,70,58,66,63,58,59,50,59,61,63,60,9,8,16,7,15,
9652,254184,C. Diez,Right,66,CDM,3,2,Medium/High,Normal (170-185),53.0,61.0,64.0,58.0,64.0,69.0,50,59,56,70,49,60,66,70,64,57,56,50,56,61,62,70,70,72,72,63,57,66,54,66,47,49,66,64,63,8,9,11,14,6,
9653,254201,C. Cuero,Left,66,LB,2,2,High/Low,Normal (170-185),82.0,43.0,56.0,56.0,60.0,77.0,61,41,59,57,32,53,52,39,55,55,79,84,66,52,69,46,80,84,76,41,71,60,58,53,47,64,51,67,65,14,8,15,14,6,
9654,254206,A. Alvarado,Right,66,"LM, LW",3,4,High/Low,Lean (170-),74.0,58.0,60.0,66.0,35.0,68.0,61,59,69,59,49,70,48,70,53,60,73,74,76,59,73,58,65,80,68,57,53,48,64,68,58,50,44,13,15,10,15,6,15,13,
9655,254220,L. Iberico,Right,66,"ST, LW",3,3,Medium/Medium,Normal (170-185),69.0,66.0,51.0,66.0,25.0,62.0,38,73,67,62,65,70,42,37,50,64,68,70,61,58,60,60,62,65,70,65,36,18,60,50,32,60,19,23,19,10,12,13,6,14,
9656,254257,S. Asan,Right,66,"RB, RM",2,2,Medium/Medium,Lean (170-),70.0,44.0,55.0,64.0,64.0,49.0,61,30,56,60,47,64,64,40,55,61,67,73,58,66,89,64,65,66,33,50,64,63,57,43,41,60,68,65,60,10,9,10,10,9,
9657,254525,P. Gueye,Right,66,ST,3,3,High/Medium,Normal (185+),75.0,64.0,54.0,67.0,21.0,73.0,53,65,62,58,61,68,58,45,50,66,73,76,68,64,61,69,75,72,75,59,71,19,63,52,64,63,12,19,12,7,9,13,12,11,
9658,254603,A. Ale,Left,66,CB,2,2,Medium/Medium,Normal (185+),62.0,35.0,49.0,50.0,65.0,72.0,48,37,73,62,35,39,39,27,55,60,63,61,55,65,60,34,70,64,77,25,70,60,39,30,49,47,61,70,61,8,9,11,13,12,
9659,254789,S. Mijnans,Left,66,RM,3,2,Medium/Medium,Normal (170-185),75.0,60.0,63.0,66.0,54.0,59.0,64,57,56,66,46,65,59,46,61,66,77,74,75,60,67,67,56,61,59,64,57,52,63,61,45,52,55,55,53,13,10,14,13,10,
9660,254835,M. Rabuñal,Right,66,CDM,3,2,Medium/Medium,Normal (170-185),59.0,41.0,58.0,58.0,65.0,69.0,49,35,66,67,33,55,40,40,65,63,55,62,54,62,60,57,62,69,72,37,64,67,44,55,42,59,67,63,63,8,13,9,13,6,
9661,254860,Valera,Left,66,"RM, LM, CAM",3,4,Medium/Medium,Normal (170-),80.0,60.0,61.0,67.0,26.0,47.0,65,63,42,64,48,68,54,45,59,66,75,84,71,58,79,63,58,55,47,51,36,21,64,60,55,49,27,24,23,7,12,12,8,12,
9662,255037,S. Abe,Right,66,"CM, CDM",3,2,Medium/High,Normal (170-185),70.0,62.0,63.0,66.0,62.0,67.0,62,58,42,70,57,64,54,49,65,66,78,63,75,62,77,69,58,79,60,66,72,63,67,58,48,61,63,66,64,8,12,8,6,11,
9663,255265,J. Perlaza,Left,66,"LM, LB",3,2,Medium/Medium,Lean (170-),76.0,58.0,60.0,65.0,29.0,54.0,65,57,45,64,51,70,49,45,55,63,75,76,55,51,77,66,36,68,58,49,30,22,64,60,67,55,31,28,27,10,10,11,12,7,
