sofifa_id,overall,weak_foot,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,total_position_count,preferred_foot_Encoded,work_rate1_Encoded,work_rate2_Encoded,first_position_Encoded,body_type_Encoded,pred_labels,name
225128,64,2,3,63.0,62.0,61.0,66.0,54.0,66.0,56,59,41,69,46,65,59,61,62,68,65,62,65,63,75,70,74,77,64,68,54,64,63,52,55,62,42,65,54,13,15,15,13,6,2,0,2,2,4,7,10,G. Acampora
225133,64,4,3,64.0,59.0,65.0,64.0,54.0,66.0,62,57,51,67,49,63,69,67,63,66,62,66,63,61,63,61,65,79,63,59,58,56,64,66,64,63,49,58,53,10,10,15,12,9,1,1,0,2,4,4,10,M. Maigaard
225213,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,20,13,18,24,16,13,14,20,27,23,42,40,38,65,37,44,51,36,70,13,23,23,16,40,15,57,19,15,11,64,59,59,62,65,1,1,2,2,5,5,8,G. Singh Sandhu
225279,64,3,2,69.0,56.0,62.0,65.0,58.0,70.0,59,57,50,67,39,64,50,40,65,65,71,67,74,61,61,58,71,85,65,55,62,60,59,62,52,59,64,55,48,15,13,8,10,15,1,1,0,0,4,2,10,C. McGrandles
225337,64,3,2,72.0,47.0,53.0,65.0,60.0,60.0,63,45,45,55,38,66,45,42,41,67,70,74,63,56,72,51,60,58,57,46,69,58,55,51,46,54,64,62,63,14,7,11,15,12,2,0,2,2,6,1,14,D. Sambissa
225376,64,3,2,54.0,59.0,64.0,61.0,63.0,71.0,61,58,57,67,52,58,57,58,64,62,53,55,64,63,69,61,74,75,72,61,61,64,56,64,65,65,62,64,63,7,12,13,8,11,2,1,2,2,4,4,11,V. Achim
225509,64,3,3,82.0,61.0,58.0,64.0,35.0,73.0,56,62,59,59,57,63,57,57,56,62,81,82,73,60,70,64,62,84,73,57,63,27,62,60,58,58,38,32,25,14,12,13,16,12,1,1,0,2,14,2,18,A. Collins
225561,64,4,3,77.0,59.0,57.0,67.0,36.0,47.0,64,58,39,62,48,66,60,40,34,66,81,74,80,57,75,63,62,62,40,60,43,26,58,64,52,48,45,35,29,15,13,11,7,9,2,0,2,2,7,1,9,M. Litka
225694,64,3,2,61.0,40.0,57.0,58.0,63.0,72.0,56,34,64,62,37,56,40,37,56,60,63,60,55,59,62,65,78,72,73,30,66,62,31,58,39,57,63,64,64,7,10,15,8,13,1,1,2,0,1,4,13,T. Thomas
225730,64,4,3,79.0,65.0,56.0,65.0,33.0,64.0,58,63,47,61,63,65,59,33,50,64,82,77,66,65,68,70,66,62,67,64,58,39,62,57,74,68,32,28,22,6,10,12,13,9,2,1,2,2,14,2,18,J. Eilers
225735,64,3,3,68.0,62.0,53.0,62.0,28.0,72.0,49,61,65,59,53,60,51,32,48,62,66,69,67,60,78,75,90,61,81,55,61,23,65,55,60,48,28,21,23,16,15,8,9,12,2,1,0,1,14,7,18,D. Baumann
225858,64,3,1,0.0,0.0,0.0,0.0,0.0,0.0,20,12,20,28,18,12,21,14,25,19,54,46,38,64,40,45,60,30,56,13,32,22,20,23,31,48,30,18,14,68,61,60,62,62,1,1,2,2,5,2,8,M. Ledesma
225864,64,3,3,78.0,53.0,60.0,69.0,56.0,61.0,61,56,42,64,54,69,60,49,54,68,76,79,78,62,76,48,64,71,59,51,53,56,59,59,53,57,57,59,56,14,11,14,8,10,3,1,2,2,10,1,10,B. Barry
225867,64,3,3,74.0,61.0,49.0,65.0,26.0,67.0,43,63,59,58,54,65,42,34,42,62,73,74,72,64,74,65,74,68,72,56,52,17,62,49,57,51,32,19,18,12,9,13,11,10,1,1,0,2,14,7,18,V. Adeboyejo
225876,64,3,2,58.0,34.0,51.0,57.0,63.0,69.0,55,32,59,56,29,56,45,29,58,57,59,58,57,67,65,35,63,65,73,35,65,68,49,40,36,48,56,67,69,8,6,11,16,14,2,0,1,2,6,4,1,D. Mendoza
225910,64,2,2,59.0,30.0,40.0,40.0,64.0,71.0,35,18,69,50,30,22,26,23,32,53,52,65,57,59,60,43,71,64,78,37,64,62,38,41,41,52,63,67,58,12,6,10,12,10,1,1,2,0,1,4,16,M. López Quintana
226040,64,3,2,63.0,33.0,53.0,51.0,60.0,54.0,62,33,37,64,27,46,22,25,61,53,65,61,52,55,72,30,64,83,41,27,50,55,51,35,47,54,62,66,67,12,9,14,14,10,2,1,2,2,10,1,7,J. Zampiery
226041,64,3,2,59.0,31.0,38.0,49.0,70.0,62.0,32,31,60,52,22,46,34,36,43,50,62,56,40,48,71,23,65,71,61,37,54,70,32,17,53,63,67,76,69,14,13,14,8,11,1,1,2,2,1,1,1,C. Coimbra
226084,64,3,3,86.0,62.0,46.0,63.0,24.0,62.0,39,65,56,56,54,60,38,27,42,63,83,88,71,62,69,63,70,73,70,56,27,18,65,45,59,61,22,21,18,12,9,10,7,15,1,1,2,1,14,2,18,R. Hardie
226114,64,3,3,75.0,63.0,42.0,56.0,28.0,78.0,47,65,64,49,50,62,39,37,30,58,69,80,42,56,30,73,35,62,92,58,74,28,59,36,51,49,29,19,13,12,8,11,13,7,2,1,2,1,14,5,6,F. Mulić
226116,64,1,2,58.0,34.0,50.0,53.0,61.0,80.0,51,32,61,55,26,51,39,33,51,51,64,53,55,56,62,46,70,75,85,30,74,60,35,44,32,57,60,64,61,8,14,7,10,9,1,0,1,2,1,5,1,R. Sweeney
226127,64,3,3,37.0,67.0,51.0,60.0,30.0,58.0,42,67,70,65,61,63,46,51,43,65,41,34,34,59,50,71,71,32,78,62,37,14,66,45,68,61,34,26,22,7,12,10,12,11,1,1,2,2,14,2,6,C. Depres
226139,64,3,2,73.0,43.0,54.0,63.0,56.0,65.0,60,36,48,58,45,63,62,49,54,63,71,74,71,60,71,60,72,82,60,46,56,55,43,42,33,49,60,55,57,9,10,9,15,7,2,1,2,2,13,4,14,J. Tamimi
226197,64,3,2,75.0,58.0,58.0,64.0,41.0,70.0,58,58,51,58,55,65,60,43,56,59,84,67,73,60,80,63,78,77,67,58,66,36,64,63,42,56,52,34,33,11,11,8,12,11,2,1,0,2,11,4,9,Feng Jin
226206,64,3,2,65.0,60.0,58.0,62.0,63.0,72.0,38,57,49,63,58,60,59,59,60,62,67,64,67,67,67,68,75,79,68,61,73,70,66,65,41,60,61,66,58,8,16,10,8,15,2,1,2,0,4,4,11,Clavería
226261,64,2,3,76.0,58.0,60.0,68.0,55.0,57.0,54,58,45,64,40,65,52,41,63,64,77,76,91,61,89,58,81,74,53,62,42,57,63,65,49,62,55,59,53,9,16,10,8,12,1,1,0,2,4,1,10,C. Ainley
226447,64,2,2,60.0,23.0,40.0,38.0,67.0,66.0,48,21,65,50,25,35,26,27,36,31,60,60,44,63,46,31,58,56,75,19,60,67,20,23,35,59,68,67,64,13,11,16,15,16,2,0,2,2,1,1,16,S. Echeverría
226459,64,3,2,64.0,35.0,53.0,65.0,60.0,63.0,65,29,49,56,29,64,41,33,45,66,65,63,67,63,64,42,60,63,59,37,73,61,59,51,38,62,60,64,61,7,11,9,10,14,1,0,0,2,6,1,14,J. Ramos
226540,64,4,3,75.0,55.0,57.0,69.0,33.0,56.0,57,55,34,60,51,70,63,50,53,66,77,73,83,56,75,54,57,52,61,58,48,23,62,57,48,65,36,35,37,7,7,12,8,7,2,1,0,1,11,4,9,F. Ayaz
226633,64,2,3,66.0,51.0,65.0,65.0,48.0,59.0,55,43,34,68,59,63,64,60,67,65,67,66,71,60,71,64,52,70,58,50,49,49,62,69,48,64,43,55,50,9,6,10,10,8,1,0,2,2,4,1,10,C. Gravius
226651,64,4,2,61.0,60.0,60.0,63.0,43.0,69.0,42,60,56,70,61,62,53,43,65,64,66,56,64,63,69,63,61,79,66,58,68,47,62,65,60,65,35,45,43,8,14,11,8,7,1,1,0,2,4,1,10,Kim Min Hyeok
226654,64,3,2,70.0,33.0,60.0,62.0,57.0,70.0,60,31,40,62,37,59,62,58,59,61,73,68,73,54,72,35,59,80,65,33,71,57,43,58,34,61,60,60,55,8,7,7,8,7,2,0,2,2,9,7,14,S. Ring
226714,64,4,3,84.0,58.0,55.0,64.0,21.0,53.0,61,61,52,61,49,64,45,34,39,63,83,84,76,58,66,53,62,53,57,59,41,13,57,60,55,55,19,20,15,11,13,7,13,12,3,1,0,2,8,4,18,J. Hylton
226716,64,3,2,80.0,56.0,58.0,65.0,47.0,57.0,58,55,53,64,39,64,45,46,62,64,81,80,84,60,69,64,61,70,50,57,59,43,55,49,52,48,29,61,59,7,6,10,6,8,1,1,0,2,7,0,3,H. Mascorro
226801,64,3,2,73.0,28.0,54.0,59.0,60.0,75.0,55,21,64,60,22,63,33,30,52,59,66,79,56,57,48,47,78,72,81,22,65,61,47,54,31,46,57,62,60,9,8,10,12,11,2,1,2,0,10,2,1,S. Abdul-Salaam
227148,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,12,14,21,31,15,26,27,23,30,27,40,42,39,57,45,43,63,43,62,13,35,22,17,33,24,36,11,16,20,69,58,57,62,67,1,1,2,2,5,5,8,F. Bonansea
227446,64,4,3,51.0,67.0,58.0,62.0,25.0,72.0,59,65,66,55,64,62,63,68,56,64,50,52,62,58,52,76,76,70,81,64,53,19,66,60,62,59,29,13,18,19,17,15,13,14,1,1,2,2,14,5,6,K. van Veen
227498,64,4,3,83.0,60.0,57.0,65.0,19.0,57.0,61,62,55,61,44,63,60,52,50,62,85,82,82,57,74,62,61,78,56,59,33,14,55,50,60,57,17,14,15,12,7,13,7,7,3,1,0,2,12,4,18,K. Woolery
227764,64,2,3,83.0,60.0,58.0,67.0,26.0,45.0,63,59,28,56,58,70,64,62,49,63,82,83,79,44,81,61,59,49,40,60,49,30,61,60,58,57,31,21,19,7,10,8,14,8,3,0,2,2,12,1,9,J. Jones
227837,64,3,2,64.0,32.0,52.0,52.0,62.0,70.0,52,26,60,57,27,49,43,28,56,55,63,65,60,58,40,42,81,59,74,28,70,61,50,48,39,52,61,65,63,7,8,11,10,15,2,1,2,2,1,4,1,H. Castegren
227909,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,17,17,17,27,18,12,15,13,16,14,35,34,38,55,42,44,55,38,60,13,32,19,19,18,18,45,14,13,15,65,64,59,62,67,1,1,2,2,5,5,2,J. McCarthy
227947,64,3,2,71.0,58.0,63.0,65.0,58.0,63.0,57,56,48,65,46,63,60,56,64,65,68,73,76,62,77,61,73,77,58,59,56,57,59,65,61,60,59,60,56,14,13,7,7,12,1,0,2,2,4,4,10,R. Hendry
227953,64,3,2,83.0,54.0,57.0,66.0,26.0,43.0,62,56,45,60,48,63,45,42,56,62,84,83,88,54,90,52,52,68,34,50,30,23,59,54,54,51,24,25,23,13,12,7,16,13,1,1,0,1,11,3,17,P. McMullan
228091,64,2,2,54.0,36.0,47.0,49.0,63.0,72.0,32,27,64,60,32,41,51,59,52,54,53,54,56,59,53,58,70,67,75,32,70,64,29,29,55,62,59,65,61,13,12,9,14,8,1,1,2,2,1,2,15,M. Nakkim
228153,64,3,3,74.0,59.0,63.0,65.0,53.0,58.0,60,57,42,65,53,63,61,63,63,64,72,75,73,61,72,61,59,68,53,63,58,50,62,63,59,62,52,58,54,15,13,9,7,13,3,0,0,2,0,4,10,J. Powell
228207,64,2,3,78.0,64.0,64.0,65.0,58.0,69.0,62,66,52,68,54,63,54,55,67,65,81,76,70,60,74,70,84,80,66,55,60,58,59,62,69,60,60,60,49,10,11,6,11,14,3,1,0,2,4,1,10,C. Alexander
228261,64,2,2,30.0,27.0,43.0,45.0,68.0,65.0,32,25,65,55,19,32,33,40,54,52,30,30,53,61,61,38,32,58,70,21,67,70,23,29,42,68,69,66,65,7,16,6,10,10,1,1,1,2,1,5,15,V. Moren
228305,64,2,3,68.0,64.0,64.0,66.0,55.0,61.0,60,62,46,66,67,65,66,68,60,64,63,72,82,64,68,68,72,50,71,67,46,47,63,64,61,64,56,61,60,9,11,15,13,8,3,1,0,2,11,1,10,Matheus Sávio
228363,64,2,2,52.0,34.0,41.0,51.0,63.0,68.0,25,21,62,50,34,45,41,34,51,58,43,60,54,58,50,58,76,53,74,34,72,60,34,34,46,54,65,65,62,6,8,7,11,12,2,0,2,2,1,2,15,J. Kramer
228376,64,3,2,67.0,30.0,43.0,52.0,63.0,76.0,26,26,64,54,24,49,38,26,49,52,67,67,57,59,54,41,72,73,82,27,68,61,33,43,42,55,63,64,62,8,10,13,14,8,1,1,2,2,1,5,1,A. Hayden
228431,64,2,3,79.0,64.0,48.0,65.0,28.0,61.0,41,64,58,53,51,64,51,34,43,63,81,78,72,61,77,68,63,51,69,61,53,20,64,52,65,63,36,17,18,6,9,15,11,10,1,1,2,2,14,4,18,W. Caddy
228464,64,3,3,60.0,63.0,53.0,61.0,61.0,72.0,44,65,67,63,51,59,40,29,52,65,57,63,61,61,52,66,77,61,80,57,65,62,61,53,62,64,57,63,63,6,6,13,12,11,2,1,2,2,14,5,11,Kim Jin Hyuk
228519,64,4,3,86.0,56.0,54.0,67.0,31.0,42.0,58,56,33,57,50,65,57,38,36,66,86,86,82,61,72,63,42,55,36,50,40,25,60,62,50,63,37,27,31,7,11,8,12,14,1,1,0,1,7,1,17,R. Zekhnini
228638,64,4,3,71.0,60.0,65.0,66.0,59.0,66.0,60,59,52,68,53,64,65,58,64,65,74,68,72,59,72,64,54,76,62,62,66,58,58,67,54,71,59,61,57,12,9,9,10,16,2,1,2,2,2,1,10,B. Stevenson
228685,64,3,3,93.0,62.0,53.0,65.0,28.0,67.0,53,62,53,57,54,63,48,41,44,61,94,92,86,58,82,70,81,83,71,58,32,18,62,56,50,54,19,33,35,9,15,11,7,11,2,1,0,2,14,4,18,E. List
228744,64,3,2,69.0,50.0,60.0,66.0,58.0,62.0,49,46,39,70,36,64,36,36,63,66,70,68,75,59,79,54,75,75,58,56,54,56,52,61,50,55,63,61,60,6,12,6,8,10,1,1,2,2,2,4,14,J. Valencia
228834,64,3,2,78.0,42.0,60.0,60.0,58.0,67.0,60,34,44,63,37,55,53,49,65,62,80,76,74,60,75,60,59,73,66,38,62,56,53,53,45,47,63,58,56,11,13,13,12,15,2,1,2,2,13,4,14,E. Wichne
228845,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,21,15,17,24,20,22,20,21,29,28,34,46,41,63,57,47,53,43,59,20,21,22,8,32,20,42,8,19,22,62,64,63,62,62,1,1,2,2,5,4,8,H. Sandvik
228870,64,2,2,51.0,33.0,50.0,52.0,64.0,74.0,56,23,59,57,31,52,46,29,58,55,36,64,52,55,32,57,70,76,77,30,63,64,39,33,31,58,64,65,64,8,14,14,8,6,1,1,2,2,1,2,15,B. Straalman
228928,64,3,2,55.0,29.0,41.0,46.0,63.0,76.0,28,25,60,52,23,41,33,29,42,49,54,55,42,60,60,40,82,75,79,24,67,62,31,38,35,54,64,65,63,13,8,7,8,15,1,1,1,2,1,5,1,S. Lavelle
229019,64,3,3,79.0,53.0,56.0,65.0,38.0,57.0,58,54,41,60,48,65,46,52,46,62,78,79,75,64,75,57,64,75,53,43,45,25,58,59,59,58,57,34,19,11,13,14,6,12,2,1,2,2,11,1,9,A. Engin
229036,64,3,2,53.0,39.0,49.0,49.0,64.0,71.0,45,35,67,60,44,41,38,25,57,55,52,53,53,60,56,53,70,64,77,35,64,61,36,35,30,55,63,65,63,9,15,15,13,10,1,0,2,2,1,5,1,S. Reese
229052,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,13,15,11,26,17,13,12,14,17,22,42,56,33,59,45,47,67,22,73,17,18,21,16,24,22,50,20,12,19,62,63,62,65,66,1,1,2,2,5,5,8,O. Özenç
229123,64,4,3,82.0,59.0,61.0,66.0,55.0,62.0,60,61,48,63,47,64,58,50,60,63,84,81,82,58,80,59,56,73,59,57,55,54,62,61,55,60,58,55,52,15,7,10,8,10,3,1,2,2,0,4,10,R. Broom
229161,64,3,2,67.0,34.0,50.0,58.0,63.0,54.0,70,34,47,55,35,57,40,36,27,59,72,63,61,58,65,29,72,61,43,33,66,63,46,42,41,46,65,69,58,6,5,9,7,11,1,0,2,2,6,1,7,Ó. Vaca
229225,64,2,3,85.0,61.0,47.0,61.0,25.0,70.0,35,63,61,58,52,60,44,28,45,61,82,87,70,56,73,67,71,77,81,54,34,19,62,48,60,54,28,15,20,15,9,12,12,7,2,0,2,2,14,5,18,S. Musiolik
229504,64,3,2,66.0,54.0,61.0,65.0,64.0,69.0,53,52,55,68,50,63,55,48,64,66,65,67,71,65,75,62,63,74,70,52,64,64,57,60,46,64,65,65,62,12,6,9,8,14,1,1,2,0,4,4,19,F. Lauenborg
229724,64,3,2,54.0,36.0,50.0,55.0,65.0,69.0,32,23,58,63,27,47,58,59,58,64,62,48,57,60,66,56,81,65,74,50,57,64,35,35,30,55,68,65,62,9,12,7,12,6,1,1,2,2,1,4,1,M. Lund
229743,64,3,2,59.0,63.0,60.0,61.0,60.0,68.0,48,58,52,68,68,62,52,42,64,66,62,56,51,65,32,73,54,58,72,68,74,55,66,60,34,62,64,65,55,13,10,9,12,8,1,1,2,2,4,2,11,A. Deiola
229756,64,3,2,66.0,30.0,45.0,48.0,66.0,68.0,40,27,66,58,20,42,31,30,43,50,61,70,59,60,59,42,61,70,72,25,55,66,36,35,40,50,62,69,66,10,10,8,6,14,1,1,2,2,1,2,1,S. Nkansah
229771,64,3,2,57.0,28.0,48.0,52.0,65.0,76.0,51,21,63,55,29,50,28,29,44,52,61,54,51,58,53,40,78,88,74,32,63,63,27,43,33,55,64,67,64,7,13,7,8,8,1,1,1,2,1,2,1,C. McCarthy
229865,64,3,3,74.0,64.0,61.0,69.0,42.0,55.0,65,64,51,62,61,68,60,44,62,67,73,75,74,64,81,64,55,56,61,66,39,44,67,60,47,63,44,39,34,5,12,6,12,13,3,1,2,1,14,4,9,Óscar Pinchi
229981,64,2,3,62.0,61.0,60.0,61.0,62.0,71.0,53,62,57,64,41,64,49,61,59,62,64,61,58,59,49,63,83,70,75,60,58,62,62,61,59,55,64,63,58,14,10,13,14,12,2,1,2,2,2,2,11,R. Makowski
230126,64,3,3,77.0,52.0,58.0,64.0,55.0,67.0,61,53,42,60,40,63,52,50,57,61,79,76,80,57,67,56,61,89,63,50,53,55,59,58,42,56,57,58,57,8,10,9,7,6,2,0,0,2,7,1,10,J. Brophy
230140,64,2,2,58.0,28.0,34.0,51.0,63.0,73.0,25,24,66,48,30,46,27,28,30,58,54,62,51,52,52,38,70,63,84,24,60,60,21,26,40,53,61,66,62,8,14,12,6,12,1,1,2,2,1,5,16,O. Gonzalez
230236,64,3,2,44.0,45.0,55.0,43.0,68.0,61.0,57,38,69,65,22,24,30,42,57,55,52,38,59,69,75,62,57,64,61,53,59,72,35,41,50,53,68,69,56,15,15,18,15,15,3,1,2,2,2,4,15,Leonardo Freijão
230303,64,3,2,83.0,62.0,49.0,69.0,30.0,54.0,34,59,53,61,72,72,59,49,43,62,77,88,75,63,82,65,67,65,52,61,41,38,71,46,62,59,22,23,31,12,18,17,18,14,1,1,2,2,14,4,18,Marcelo Vildeia
230403,64,3,2,38.0,32.0,44.0,33.0,67.0,74.0,43,19,50,60,20,21,16,45,44,35,40,36,47,53,48,50,74,65,81,45,68,64,20,26,49,58,73,72,58,14,16,16,10,11,2,1,2,2,1,5,15,Peixotacinho
230412,64,3,2,63.0,35.0,55.0,50.0,66.0,61.0,54,24,65,62,54,45,50,44,58,48,68,58,67,56,70,41,72,45,68,42,61,65,44,45,57,41,70,61,68,15,11,14,10,15,1,1,2,2,1,4,1,Mateus Couteira
230523,64,3,3,56.0,68.0,53.0,67.0,27.0,62.0,57,74,57,49,63,66,50,60,43,69,62,51,64,69,73,55,70,69,62,71,51,21,62,63,57,60,14,31,33,17,12,16,18,18,3,0,2,2,14,4,18,Iuliano Alfaro
230606,64,4,3,73.0,59.0,59.0,66.0,57.0,64.0,65,56,62,64,62,66,63,36,56,66,74,72,74,62,66,64,60,58,70,59,59,58,59,52,60,50,57,55,51,15,15,13,6,10,1,1,0,2,11,4,10,M. Örnek
230697,64,3,2,63.0,58.0,64.0,63.0,60.0,64.0,59,55,54,66,52,62,56,60,66,64,65,62,66,63,57,65,53,72,65,58,56,59,58,65,55,60,61,60,61,7,8,15,7,12,2,0,2,2,4,4,10,E. Robson
230794,64,4,3,78.0,60.0,61.0,64.0,40.0,47.0,58,58,30,59,51,61,66,67,57,60,80,77,77,63,82,62,34,62,37,63,55,44,64,67,59,64,40,41,35,5,8,7,14,14,3,1,0,1,7,3,9,Nacho Gil
230839,64,2,2,73.0,34.0,54.0,56.0,63.0,75.0,54,29,63,57,22,54,49,34,56,55,74,73,63,59,52,46,67,70,82,33,66,62,51,52,38,57,63,63,61,12,15,5,10,11,2,0,0,2,1,8,14,Z. Jules
230928,64,3,2,45.0,28.0,36.0,39.0,64.0,71.0,28,26,69,52,18,29,25,24,30,46,51,40,50,57,43,42,55,59,81,23,66,62,24,27,31,51,60,66,65,11,8,9,7,8,1,1,2,2,1,5,16,A. Sorge
230942,64,3,2,78.0,29.0,51.0,54.0,63.0,68.0,53,21,62,59,20,51,19,26,53,56,76,80,59,54,55,51,64,58,73,26,67,62,47,48,21,58,64,63,62,10,8,14,7,14,3,1,2,2,1,2,1,J. Pask
230963,64,3,3,68.0,63.0,59.0,62.0,33.0,67.0,51,64,70,61,49,61,53,58,58,64,66,70,59,62,70,64,81,64,73,63,53,27,62,64,66,65,21,37,35,7,14,9,10,12,1,1,0,1,14,5,18,Rivaldinho
231028,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,11,13,18,27,13,12,18,12,22,25,40,33,33,61,28,47,47,20,39,17,20,6,6,22,26,27,11,19,14,65,62,62,63,61,1,1,2,2,5,5,2,M. Šarkić
231063,64,3,2,71.0,59.0,67.0,67.0,56.0,68.0,67,56,52,66,53,65,69,70,67,65,75,67,77,62,80,63,69,70,68,63,64,58,58,68,58,63,56,55,58,15,12,11,6,13,3,0,0,2,4,7,10,C. Lewis
231303,64,3,2,52.0,26.0,42.0,53.0,63.0,73.0,22,25,60,59,20,52,29,25,54,55,49,55,45,63,41,35,80,67,80,22,62,61,20,32,31,64,65,64,64,13,14,6,7,6,1,1,2,0,1,5,1,L. Grace
231342,64,2,2,70.0,25.0,44.0,52.0,63.0,73.0,36,20,63,54,26,49,22,27,48,54,68,72,54,57,50,30,81,67,79,24,64,65,36,39,34,54,58,66,64,15,14,12,6,8,1,1,2,0,1,5,1,D. Fox
231383,64,1,1,0.0,0.0,0.0,0.0,0.0,0.0,12,8,11,27,6,12,10,10,25,16,45,48,40,54,29,44,54,30,75,9,24,14,8,25,13,60,7,14,13,65,64,59,63,65,1,1,2,2,5,5,8,Y. Aygün
231474,64,1,1,0.0,0.0,0.0,0.0,0.0,0.0,13,10,10,19,12,12,13,14,26,17,18,33,31,63,48,43,57,23,58,13,19,13,10,29,16,36,14,13,14,63,62,57,63,64,1,1,2,2,5,2,2,João Costa
231488,64,3,3,81.0,60.0,55.0,66.0,37.0,75.0,59,58,56,58,55,69,48,53,48,63,81,81,64,57,80,71,67,70,79,55,75,37,57,55,55,58,24,41,42,11,14,14,13,8,2,1,2,1,7,4,18,M. Omoh
231535,64,3,3,69.0,45.0,59.0,60.0,59.0,70.0,63,42,57,60,41,61,67,48,58,61,69,69,57,58,58,53,71,74,74,44,57,59,56,55,46,58,59,60,60,6,11,8,11,9,1,0,2,2,6,5,14,C. Borthwick-Jackson
231814,64,4,3,76.0,65.0,45.0,65.0,33.0,51.0,36,70,61,45,54,65,45,36,41,64,75,76,72,60,66,64,64,65,50,59,32,18,64,57,64,60,35,34,30,10,12,14,15,6,1,1,2,2,14,1,18,G. Ramírez
231840,64,3,2,70.0,51.0,62.0,65.0,58.0,61.0,54,51,53,64,44,63,58,45,68,64,72,69,74,65,78,56,72,71,55,46,61,62,58,68,44,63,55,61,56,10,10,9,14,7,2,1,2,2,4,1,10,V. Müller
231926,64,3,3,84.0,52.0,59.0,66.0,57.0,65.0,61,49,44,61,35,66,55,48,59,64,86,82,81,51,80,60,81,66,63,55,65,54,56,56,46,58,57,62,59,8,11,10,7,8,2,0,0,2,6,4,14,T. Clarke
231973,64,3,3,70.0,49.0,62.0,63.0,60.0,66.0,61,39,58,69,49,64,60,66,58,63,69,71,67,53,63,63,67,54,70,54,70,62,59,51,61,57,55,64,62,15,6,7,12,10,2,0,2,2,6,4,10,D. Acosta
231979,64,3,3,63.0,57.0,63.0,67.0,43.0,49.0,62,55,46,68,43,68,63,37,62,65,70,57,70,60,76,64,40,60,42,60,55,47,62,61,49,64,33,50,37,15,6,7,8,12,3,1,2,2,11,3,9,T. Endoh
232017,64,3,2,59.0,25.0,45.0,52.0,63.0,71.0,28,20,59,59,23,47,24,25,59,56,55,62,52,60,59,39,57,52,82,18,69,60,20,35,39,55,64,64,62,15,6,7,12,8,1,0,1,0,1,4,1,A. Alfaro
232067,64,3,3,74.0,60.0,53.0,66.0,22.0,44.0,51,62,56,61,38,65,31,27,53,64,75,74,77,65,76,51,64,61,41,67,25,17,68,51,61,50,20,17,19,9,11,11,11,5,2,1,0,1,12,4,4,N. Bandiera
232090,64,5,2,52.0,60.0,66.0,64.0,63.0,69.0,64,59,56,66,47,63,67,66,63,65,50,53,61,65,64,65,68,59,71,62,75,69,58,68,49,71,64,62,57,8,7,7,6,11,3,1,2,2,4,2,11,G. Aburjania
232101,64,2,1,0.0,0.0,0.0,0.0,0.0,0.0,14,9,10,17,7,10,11,11,24,15,23,29,26,46,47,47,69,39,56,5,21,17,16,50,15,43,25,12,11,64,67,62,65,64,1,1,2,2,5,1,2,J. Hernández
232106,64,2,2,77.0,32.0,47.0,60.0,60.0,63.0,60,27,52,51,36,63,41,31,47,54,76,78,72,56,67,36,75,66,65,29,51,59,53,34,44,50,58,64,65,12,14,7,12,13,1,1,0,2,10,4,7,J. Lawrence-Gabriel
232116,64,3,3,65.0,60.0,65.0,67.0,46.0,48.0,64,63,47,68,61,66,59,48,65,68,61,68,63,58,88,55,52,72,36,59,46,47,62,67,56,64,40,50,53,9,14,8,7,8,2,1,0,2,4,0,10,S. Salles-Lamonge
232332,64,3,2,70.0,26.0,46.0,45.0,64.0,69.0,30,22,63,65,20,46,29,28,55,44,69,70,31,64,42,39,68,55,79,22,61,55,20,32,30,55,68,65,66,12,6,6,15,11,1,1,1,0,1,5,1,S. Ibeagha
232374,64,4,2,59.0,59.0,64.0,66.0,60.0,63.0,65,53,55,66,50,65,64,59,65,67,71,50,70,60,73,66,70,66,63,65,58,66,64,61,65,63,59,60,57,9,8,6,12,9,3,1,2,2,6,1,10,T. Ugajin
232415,64,3,2,64.0,56.0,66.0,62.0,52.0,70.0,70,55,54,63,43,59,68,63,62,63,62,65,70,61,71,62,77,87,68,57,50,46,55,68,45,57,46,61,56,13,10,6,6,11,3,1,2,0,11,4,10,S. Kobayashi
232456,64,3,2,58.0,23.0,50.0,51.0,64.0,75.0,62,21,55,56,20,45,28,32,50,56,57,59,56,64,55,21,77,81,79,22,58,62,45,39,31,47,66,66,63,5,13,8,12,6,2,1,2,0,1,4,1,K. Oiwa
